year,state,state_po,county_name,county_fips,office,candidate,party,demVotes,repVotes,totalvotes
2008,NEBRASKA,NE,THURSTON,31173,PRESIDENT,BARACK OBAMA,DEMOCRAT,1120,1006,2126
2008,NEBRASKA,NE,VALLEY,31175,PRESIDENT,BARACK OBAMA,DEMOCRAT,706,1717,2423
2008,NEBRASKA,NE,WASHINGTON,31177,PRESIDENT,BARACK OBAMA,DEMOCRAT,3711,6609,10320
2008,NEBRASKA,NE,WAYNE,31179,PRESIDENT,BARACK OBAMA,DEMOCRAT,1249,2559,3808
2008,NEBRASKA,NE,WEBSTER,31181,PRESIDENT,BARACK OBAMA,DEMOCRAT,552,1265,1817
2008,NEBRASKA,NE,WEBSTER,31181,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1233,584,1817
2008,NEBRASKA,NE,WHEELER,31183,PRESIDENT,JOHN MCCAIN,REPUBLICAN,334,106,440
2008,NEBRASKA,NE,YORK,31185,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4848,1720,6568
2008,NEVADA,NV,CHURCHILL,32001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6832,3773,10605
2008,NEVADA,NV,CLARK,32003,PRESIDENT,JOHN MCCAIN,REPUBLICAN,257078,394094,651172
2008,NEVADA,NV,DOUGLAS,32005,PRESIDENT,BARACK OBAMA,DEMOCRAT,10672,15232,25904
2008,NEVADA,NV,ELKO,32007,PRESIDENT,BARACK OBAMA,DEMOCRAT,4541,11478,16019
2008,NEVADA,NV,ESMERALDA,32009,PRESIDENT,BARACK OBAMA,DEMOCRAT,104,335,439
2008,NEVADA,NV,EUREKA,32011,PRESIDENT,BARACK OBAMA,DEMOCRAT,144,601,745
2008,NEVADA,NV,HUMBOLDT,32013,PRESIDENT,BARACK OBAMA,DEMOCRAT,1909,3755,5664
2008,NEVADA,NV,HUMBOLDT,32013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3586,2078,5664
2008,NEVADA,NV,LANDER,32015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1466,636,2102
2008,NEVADA,NV,LINCOLN,32017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1498,609,2107
2008,NEVADA,NV,LYON,32019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12154,8949,21103
2008,NEVADA,NV,MINERAL,32021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1131,1176,2307
2008,NEVADA,NV,NYE,32023,PRESIDENT,BARACK OBAMA,DEMOCRAT,7226,10265,17491
2008,NEVADA,NV,PERSHING,32027,PRESIDENT,BARACK OBAMA,DEMOCRAT,673,1163,1836
2008,NEVADA,NV,STOREY,32029,PRESIDENT,BARACK OBAMA,DEMOCRAT,1102,1316,2418
2008,NEVADA,NV,WASHOE,32031,PRESIDENT,BARACK OBAMA,DEMOCRAT,99671,80743,180414
2008,NEVADA,NV,WHITE PINE,32033,PRESIDENT,BARACK OBAMA,DEMOCRAT,1230,2612,3842
2008,NEVADA,NV,WHITE PINE,32033,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2440,1402,3842
2008,NEVADA,NV,CARSON CITY,32510,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11419,12261,23680
2008,NEW HAMPSHIRE,NH,BELKNAP,33001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16402,17212,33614
2008,NEW HAMPSHIRE,NH,CARROLL,33003,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13387,15669,29056
2008,NEW HAMPSHIRE,NH,CHESHIRE,33005,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15205,27618,42823
2008,NEW HAMPSHIRE,NH,COOS,33007,PRESIDENT,BARACK OBAMA,DEMOCRAT,9532,6816,16348
2008,NEW HAMPSHIRE,NH,GRAFTON,33009,PRESIDENT,BARACK OBAMA,DEMOCRAT,31446,18444,49890
2008,NEW HAMPSHIRE,NH,HILLSBOROUGH,33011,PRESIDENT,BARACK OBAMA,DEMOCRAT,104820,99889,204709
2008,NEW HAMPSHIRE,NH,MERRIMACK,33013,PRESIDENT,BARACK OBAMA,DEMOCRAT,45078,35028,80106
2008,NEW HAMPSHIRE,NH,ROCKINGHAM,33015,PRESIDENT,BARACK OBAMA,DEMOCRAT,83723,84099,167822
2008,NEW HAMPSHIRE,NH,ROCKINGHAM,33015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,81917,85905,167822
2008,NEW HAMPSHIRE,NH,STRAFFORD,33017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,25021,38827,63848
2008,NEW HAMPSHIRE,NH,SULLIVAN,33019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9169,13585,22754
2008,NEW JERSEY,NJ,ATLANTIC,34001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,49902,68171,118073
2008,NEW JERSEY,NJ,BERGEN,34003,PRESIDENT,JOHN MCCAIN,REPUBLICAN,186118,226520,412638
2008,NEW JERSEY,NJ,BURLINGTON,34005,PRESIDENT,BARACK OBAMA,DEMOCRAT,131219,90195,221414
2008,NEW JERSEY,NJ,CAMDEN,34007,PRESIDENT,BARACK OBAMA,DEMOCRAT,159259,74334,233593
2008,NEW JERSEY,NJ,CAPE MAY,34009,PRESIDENT,BARACK OBAMA,DEMOCRAT,22893,27488,50381
2008,NEW JERSEY,NJ,CUMBERLAND,34011,PRESIDENT,BARACK OBAMA,DEMOCRAT,34919,22565,57484
2008,NEW JERSEY,NJ,ESSEX,34013,PRESIDENT,BARACK OBAMA,DEMOCRAT,240306,74698,315004
2008,NEW JERSEY,NJ,ESSEX,34013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,74063,240941,315004
2008,NEW JERSEY,NJ,GLOUCESTER,34015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,60315,77667,137982
2008,NEW JERSEY,NJ,HUDSON,34017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,55360,154788,210148
2008,NEW JERSEY,NJ,HUNTERDON,34019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,39092,30007,69099
2008,NEW JERSEY,NJ,MERCER,34021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,50223,108326,158549
2008,NEW JERSEY,NJ,MIDDLESEX,34023,PRESIDENT,BARACK OBAMA,DEMOCRAT,193812,124567,318379
2008,NEW JERSEY,NJ,MONMOUTH,34025,PRESIDENT,BARACK OBAMA,DEMOCRAT,148737,161178,309915
2008,NEW JERSEY,NJ,MORRIS,34027,PRESIDENT,BARACK OBAMA,DEMOCRAT,112275,132873,245148
2008,NEW JERSEY,NJ,OCEAN,34029,PRESIDENT,BARACK OBAMA,DEMOCRAT,110189,161271,271460
2008,NEW JERSEY,NJ,PASSAIC,34031,PRESIDENT,BARACK OBAMA,DEMOCRAT,113257,72939,186196
2008,NEW JERSEY,NJ,PASSAIC,34031,PRESIDENT,JOHN MCCAIN,REPUBLICAN,72552,113644,186196
2008,NEW JERSEY,NJ,SALEM,34033,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14816,16143,30959
2008,NEW JERSEY,NJ,SOMERSET,34035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,70085,79678,149763
2008,NEW JERSEY,NJ,SUSSEX,34037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,44184,29156,73340
2008,NEW JERSEY,NJ,UNION,34039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,78768,141882,220650
2008,NEW JERSEY,NJ,WARREN,34041,PRESIDENT,BARACK OBAMA,DEMOCRAT,20628,27695,48323
2008,NEW MEXICO,NM,BERNALILLO,35001,PRESIDENT,BARACK OBAMA,DEMOCRAT,171556,114222,285778
2008,NEW MEXICO,NM,CATRON,35003,PRESIDENT,BARACK OBAMA,DEMOCRAT,664,1448,2112
2008,NEW MEXICO,NM,CHAVES,35005,PRESIDENT,BARACK OBAMA,DEMOCRAT,8197,13915,22112
2008,NEW MEXICO,NM,CIBOLA,35006,PRESIDENT,BARACK OBAMA,DEMOCRAT,5827,3270,9097
2008,NEW MEXICO,NM,CIBOLA,35006,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3131,5966,9097
2008,NEW MEXICO,NM,COLFAX,35007,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2805,3579,6384
2008,NEW MEXICO,NM,CURRY,35009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9599,4839,14438
2008,NEW MEXICO,NM,DE BACA,35011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,676,368,1044
2008,NEW MEXICO,NM,DONA ANA,35013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,28068,41212,69280
2008,NEW MEXICO,NM,EDDY,35015,PRESIDENT,BARACK OBAMA,DEMOCRAT,7351,12742,20093
2008,NEW MEXICO,NM,GRANT,35017,PRESIDENT,BARACK OBAMA,DEMOCRAT,8142,5613,13755
2008,NEW MEXICO,NM,GUADALUPE,35019,PRESIDENT,BARACK OBAMA,DEMOCRAT,1557,639,2196
2008,NEW MEXICO,NM,HARDING,35021,PRESIDENT,BARACK OBAMA,DEMOCRAT,260,366,626
2008,NEW MEXICO,NM,HIDALGO,35023,PRESIDENT,BARACK OBAMA,DEMOCRAT,993,958,1951
2008,NEW MEXICO,NM,HIDALGO,35023,PRESIDENT,JOHN MCCAIN,REPUBLICAN,936,1015,1951
2008,NEW MEXICO,NM,LEA,35025,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13347,5298,18645
2008,NEW MEXICO,NM,LINCOLN,35027,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6001,3695,9696
2008,NEW MEXICO,NM,LOS ALAMOS,35028,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5064,6005,11069
2008,NEW MEXICO,NM,LUNA,35029,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3870,4470,8340
2008,NEW MEXICO,NM,MCKINLEY,35031,PRESIDENT,BARACK OBAMA,DEMOCRAT,16572,6635,23207
2008,NEW MEXICO,NM,MORA,35033,PRESIDENT,BARACK OBAMA,DEMOCRAT,2168,592,2760
2008,NEW MEXICO,NM,OTERO,35035,PRESIDENT,BARACK OBAMA,DEMOCRAT,8610,13156,21766
2008,NEW MEXICO,NM,QUAY,35037,PRESIDENT,BARACK OBAMA,DEMOCRAT,1547,2449,3996
2008,NEW MEXICO,NM,RIO ARRIBA,35039,PRESIDENT,BARACK OBAMA,DEMOCRAT,12703,4237,16940
2008,NEW MEXICO,NM,RIO ARRIBA,35039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4086,12854,16940
2008,NEW MEXICO,NM,ROOSEVELT,35041,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4311,2409,6720
2008,NEW MEXICO,NM,SANDOVAL,35043,PRESIDENT,JOHN MCCAIN,REPUBLICAN,25193,33437,58630
2008,NEW MEXICO,NM,SAN JUAN,35045,PRESIDENT,JOHN MCCAIN,REPUBLICAN,27869,18642,46511
2008,NEW MEXICO,NM,SAN MIGUEL,35047,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2478,10463,12941
2008,NEW MEXICO,NM,SANTA FE,35049,PRESIDENT,BARACK OBAMA,DEMOCRAT,55567,16656,72223
2008,NEW MEXICO,NM,SIERRA,35051,PRESIDENT,BARACK OBAMA,DEMOCRAT,2352,3133,5485
2008,NEW MEXICO,NM,SOCORRO,35053,PRESIDENT,BARACK OBAMA,DEMOCRAT,4696,3199,7895
2008,NEW MEXICO,NM,TAOS,35055,PRESIDENT,BARACK OBAMA,DEMOCRAT,13816,3070,16886
2008,NEW MEXICO,NM,TORRANCE,35057,PRESIDENT,BARACK OBAMA,DEMOCRAT,3087,3854,6941
2008,NEW MEXICO,NM,TORRANCE,35057,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3735,3206,6941
2008,NEW MEXICO,NM,UNION,35059,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1227,515,1742
2008,NEW MEXICO,NM,VALENCIA,35061,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13136,15763,28899
2008,MISSOURI,MO,KANSAS CITY,36000,PRESIDENT,JOHN MCCAIN,REPUBLICAN,31854,121365,153219
2008,NEW YORK,NY,ALBANY,36001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,50586,96550,147136
2008,NEW YORK,NY,ALLEGANY,36003,PRESIDENT,BARACK OBAMA,DEMOCRAT,7016,11352,18368
2008,NEW YORK,NY,BRONX,36005,PRESIDENT,BARACK OBAMA,DEMOCRAT,338261,43025,381286
2008,NEW YORK,NY,BROOME,36007,PRESIDENT,BARACK OBAMA,DEMOCRAT,47204,41514,88718
2008,NEW YORK,NY,CATTARAUGUS,36009,PRESIDENT,BARACK OBAMA,DEMOCRAT,14307,18281,32588
2008,NEW YORK,NY,CAYUGA,36011,PRESIDENT,BARACK OBAMA,DEMOCRAT,18128,15864,33992
2008,NEW YORK,NY,CAYUGA,36011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15243,18749,33992
2008,NEW YORK,NY,CHAUTAUQUA,36013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,28579,30193,58772
2008,NEW YORK,NY,CHEMUNG,36015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,19364,19331,38695
2008,NEW YORK,NY,CHENANGO,36017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10337,10510,20847
2008,NEW YORK,NY,CLINTON,36019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12579,20735,33314
2008,NEW YORK,NY,COLUMBIA,36021,PRESIDENT,BARACK OBAMA,DEMOCRAT,17556,13852,31408
2008,NEW YORK,NY,CORTLAND,36023,PRESIDENT,BARACK OBAMA,DEMOCRAT,11861,10039,21900
2008,NEW YORK,NY,DELAWARE,36025,PRESIDENT,BARACK OBAMA,DEMOCRAT,9462,10927,20389
2008,NEW YORK,NY,DUTCHESS,36027,PRESIDENT,BARACK OBAMA,DEMOCRAT,71060,61194,132254
2008,NEW YORK,NY,ERIE,36029,PRESIDENT,BARACK OBAMA,DEMOCRAT,256299,185686,441985
2008,NEW YORK,NY,ERIE,36029,PRESIDENT,JOHN MCCAIN,REPUBLICAN,178815,263170,441985
2008,NEW YORK,NY,ESSEX,36031,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7913,10678,18591
2008,NEW YORK,NY,FRANKLIN,36033,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6676,10820,17496
2008,NEW YORK,NY,FULTON,36035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11709,10096,21805
2008,NEW YORK,NY,GENESEE,36037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15705,11161,26866
2008,NEW YORK,NY,GREENE,36039,PRESIDENT,BARACK OBAMA,DEMOCRAT,9850,12465,22315
2008,NEW YORK,NY,HAMILTON,36041,PRESIDENT,BARACK OBAMA,DEMOCRAT,1225,2186,3411
2008,NEW YORK,NY,HERKIMER,36043,PRESIDENT,BARACK OBAMA,DEMOCRAT,12094,15090,27184
2008,NEW YORK,NY,JEFFERSON,36045,PRESIDENT,BARACK OBAMA,DEMOCRAT,18166,20681,38847
2008,NEW YORK,NY,KINGS,36047,PRESIDENT,BARACK OBAMA,DEMOCRAT,603525,156146,759671
2008,NEW YORK,NY,KINGS,36047,PRESIDENT,JOHN MCCAIN,REPUBLICAN,151872,607799,759671
2008,NEW YORK,NY,LEWIS,36049,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5969,5160,11129
2008,NEW YORK,NY,LIVINGSTON,36051,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16030,14097,30127
2008,NEW YORK,NY,MADISON,36053,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14434,15344,29778
2008,NEW YORK,NY,MONROE,36055,PRESIDENT,JOHN MCCAIN,REPUBLICAN,144153,211572,355725
2008,NEW YORK,NY,MONTGOMERY,36057,PRESIDENT,BARACK OBAMA,DEMOCRAT,9080,11095,20175
2008,NEW YORK,NY,NASSAU,36059,PRESIDENT,BARACK OBAMA,DEMOCRAT,342067,293347,635414
2008,NEW YORK,NY,NEW YORK,36061,PRESIDENT,BARACK OBAMA,DEMOCRAT,572126,95145,667271
2008,NEW YORK,NY,NIAGARA,36063,PRESIDENT,BARACK OBAMA,DEMOCRAT,47303,47904,95207
2008,NEW YORK,NY,ONEIDA,36065,PRESIDENT,BARACK OBAMA,DEMOCRAT,43506,50807,94313
2008,NEW YORK,NY,ONEIDA,36065,PRESIDENT,JOHN MCCAIN,REPUBLICAN,49256,45057,94313
2008,NEW YORK,NY,ONONDAGA,36067,PRESIDENT,JOHN MCCAIN,REPUBLICAN,84972,133222,218194
2008,NEW YORK,NY,ONTARIO,36069,PRESIDENT,JOHN MCCAIN,REPUBLICAN,25171,25849,51020
2008,NEW YORK,NY,ORANGE,36071,PRESIDENT,JOHN MCCAIN,REPUBLICAN,72042,79876,151918
2008,NEW YORK,NY,ORLEANS,36073,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9708,6866,16574
2008,NEW YORK,NY,OSWEGO,36075,PRESIDENT,BARACK OBAMA,DEMOCRAT,24777,24478,49255
2008,NEW YORK,NY,OTSEGO,36077,PRESIDENT,BARACK OBAMA,DEMOCRAT,13570,12531,26101
2008,NEW YORK,NY,PUTNAM,36079,PRESIDENT,BARACK OBAMA,DEMOCRAT,21613,25600,47213
2008,NEW YORK,NY,QUEENS,36081,PRESIDENT,BARACK OBAMA,DEMOCRAT,447906,149692,597598
2008,NEW YORK,NY,RENSSELAER,36083,PRESIDENT,BARACK OBAMA,DEMOCRAT,39753,34233,73986
2008,NEW YORK,NY,RENSSELAER,36083,PRESIDENT,JOHN MCCAIN,REPUBLICAN,32840,41146,73986
2008,NEW YORK,NY,RICHMOND,36085,PRESIDENT,JOHN MCCAIN,REPUBLICAN,86062,80418,166480
2008,NEW YORK,NY,ROCKLAND,36087,PRESIDENT,JOHN MCCAIN,REPUBLICAN,61752,70384,132136
2008,NEW YORK,NY,ST. LAWRENCE,36089,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16956,24286,41242
2008,NEW YORK,NY,SARATOGA,36091,PRESIDENT,JOHN MCCAIN,REPUBLICAN,52855,58400,111255
2008,NEW YORK,NY,SCHENECTADY,36093,PRESIDENT,BARACK OBAMA,DEMOCRAT,38611,31167,69778
2008,NEW YORK,NY,SCHOHARIE,36095,PRESIDENT,BARACK OBAMA,DEMOCRAT,6009,8372,14381
2008,NEW YORK,NY,SCHUYLER,36097,PRESIDENT,BARACK OBAMA,DEMOCRAT,3933,4667,8600
2008,NEW YORK,NY,SENECA,36099,PRESIDENT,BARACK OBAMA,DEMOCRAT,7422,7303,14725
2008,NEW YORK,NY,STEUBEN,36101,PRESIDENT,BARACK OBAMA,DEMOCRAT,17148,24743,41891
2008,NEW YORK,NY,STEUBEN,36101,PRESIDENT,JOHN MCCAIN,REPUBLICAN,24203,17688,41891
2008,NEW YORK,NY,SUFFOLK,36103,PRESIDENT,JOHN MCCAIN,REPUBLICAN,306815,352212,659027
2008,NEW YORK,NY,SULLIVAN,36105,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13900,17253,31153
2008,NEW YORK,NY,TIOGA,36107,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12536,10554,23090
2008,NEW YORK,NY,TOMPKINS,36109,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11927,30558,42485
2008,NEW YORK,NY,ULSTER,36111,PRESIDENT,BARACK OBAMA,DEMOCRAT,52539,33922,86461
2008,NEW YORK,NY,WARREN,36113,PRESIDENT,BARACK OBAMA,DEMOCRAT,16281,15925,32206
2008,NEW YORK,NY,WASHINGTON,36115,PRESIDENT,BARACK OBAMA,DEMOCRAT,12741,12975,25716
2008,NEW YORK,NY,WAYNE,36117,PRESIDENT,BARACK OBAMA,DEMOCRAT,18184,22818,41002
2008,NEW YORK,NY,WESTCHESTER,36119,PRESIDENT,BARACK OBAMA,DEMOCRAT,261810,151037,412847
2008,NEW YORK,NY,WESTCHESTER,36119,PRESIDENT,JOHN MCCAIN,REPUBLICAN,147824,265023,412847
2008,NEW YORK,NY,WYOMING,36121,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10998,6660,17658
2008,NEW YORK,NY,YATES,36123,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5269,4995,10264
2008,NORTH CAROLINA,NC,ALAMANCE,37001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,34859,29494,64353
2008,NORTH CAROLINA,NC,ALEXANDER,37003,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11790,5464,17254
2008,NORTH CAROLINA,NC,ALLEGHANY,37005,PRESIDENT,BARACK OBAMA,DEMOCRAT,2021,3242,5263
2008,NORTH CAROLINA,NC,ANSON,37007,PRESIDENT,BARACK OBAMA,DEMOCRAT,6456,4277,10733
2008,NORTH CAROLINA,NC,ASHE,37009,PRESIDENT,BARACK OBAMA,DEMOCRAT,4872,8197,13069
2008,NORTH CAROLINA,NC,AVERY,37011,PRESIDENT,BARACK OBAMA,DEMOCRAT,2178,5765,7943
2008,NORTH CAROLINA,NC,BEAUFORT,37013,PRESIDENT,BARACK OBAMA,DEMOCRAT,9454,13556,23010
2008,NORTH CAROLINA,NC,BEAUFORT,37013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13460,9550,23010
2008,NORTH CAROLINA,NC,BERTIE,37015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3376,6387,9763
2008,NORTH CAROLINA,NC,BLADEN,37017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7532,7948,15480
2008,NORTH CAROLINA,NC,BRUNSWICK,37019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,30753,21855,52608
2008,NORTH CAROLINA,NC,BUNCOMBE,37021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,52494,71301,123795
2008,NORTH CAROLINA,NC,BURKE,37023,PRESIDENT,BARACK OBAMA,DEMOCRAT,14901,22542,37443
2008,NORTH CAROLINA,NC,CABARRUS,37025,PRESIDENT,BARACK OBAMA,DEMOCRAT,31546,46448,77994
2008,NORTH CAROLINA,NC,CALDWELL,37027,PRESIDENT,BARACK OBAMA,DEMOCRAT,12081,23074,35155
2008,NORTH CAROLINA,NC,CAMDEN,37029,PRESIDENT,BARACK OBAMA,DEMOCRAT,1597,3224,4821
2008,NORTH CAROLINA,NC,CARTERET,37031,PRESIDENT,BARACK OBAMA,DEMOCRAT,11130,23467,34597
2008,NORTH CAROLINA,NC,CARTERET,37031,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23131,11466,34597
2008,NORTH CAROLINA,NC,CASWELL,37033,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5208,5654,10862
2008,NORTH CAROLINA,NC,CATAWBA,37035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,42993,26458,69451
2008,NORTH CAROLINA,NC,CHATHAM,37037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14668,18212,32880
2008,NORTH CAROLINA,NC,CHEROKEE,37039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8643,3943,12586
2008,NORTH CAROLINA,NC,CHOWAN,37041,PRESIDENT,BARACK OBAMA,DEMOCRAT,3688,3824,7512
2008,NORTH CAROLINA,NC,CLAY,37043,PRESIDENT,BARACK OBAMA,DEMOCRAT,1734,3809,5543
2008,NORTH CAROLINA,NC,CLEVELAND,37045,PRESIDENT,BARACK OBAMA,DEMOCRAT,17363,26472,43835
2008,NORTH CAROLINA,NC,COLUMBUS,37047,PRESIDENT,BARACK OBAMA,DEMOCRAT,11076,13206,24282
2008,NORTH CAROLINA,NC,CRAVEN,37049,PRESIDENT,BARACK OBAMA,DEMOCRAT,19352,25246,44598
2008,NORTH CAROLINA,NC,CRAVEN,37049,PRESIDENT,JOHN MCCAIN,REPUBLICAN,24901,19697,44598
2008,NORTH CAROLINA,NC,CUMBERLAND,37051,PRESIDENT,JOHN MCCAIN,REPUBLICAN,52151,75424,127575
2008,NORTH CAROLINA,NC,CURRITUCK,37053,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7234,3868,11102
2008,NORTH CAROLINA,NC,DARE,37055,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9745,8303,18048
2008,NORTH CAROLINA,NC,DAVIDSON,37057,PRESIDENT,JOHN MCCAIN,REPUBLICAN,45419,23162,68581
2008,NORTH CAROLINA,NC,DAVIE,37059,PRESIDENT,BARACK OBAMA,DEMOCRAT,6178,14190,20368
2008,NORTH CAROLINA,NC,DUPLIN,37061,PRESIDENT,BARACK OBAMA,DEMOCRAT,8958,10946,19904
2008,NORTH CAROLINA,NC,DURHAM,37063,PRESIDENT,BARACK OBAMA,DEMOCRAT,103456,33441,136897
2008,NORTH CAROLINA,NC,EDGECOMBE,37065,PRESIDENT,BARACK OBAMA,DEMOCRAT,17403,8527,25930
2008,NORTH CAROLINA,NC,FORSYTH,37067,PRESIDENT,BARACK OBAMA,DEMOCRAT,91085,75048,166133
2008,NORTH CAROLINA,NC,FORSYTH,37067,PRESIDENT,JOHN MCCAIN,REPUBLICAN,73674,92459,166133
2008,NORTH CAROLINA,NC,FRANKLIN,37069,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13273,13366,26639
2008,NORTH CAROLINA,NC,GASTON,37071,PRESIDENT,JOHN MCCAIN,REPUBLICAN,52507,31895,84402
2008,NORTH CAROLINA,NC,GATES,37073,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2547,2873,5420
2008,NORTH CAROLINA,NC,GRAHAM,37075,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2824,1347,4171
2008,NORTH CAROLINA,NC,GRANVILLE,37077,PRESIDENT,BARACK OBAMA,DEMOCRAT,13074,11651,24725
2008,NORTH CAROLINA,NC,GREENE,37079,PRESIDENT,BARACK OBAMA,DEMOCRAT,3796,4307,8103
2008,NORTH CAROLINA,NC,GUILFORD,37081,PRESIDENT,BARACK OBAMA,DEMOCRAT,142101,99670,241771
2008,NORTH CAROLINA,NC,HALIFAX,37083,PRESIDENT,BARACK OBAMA,DEMOCRAT,16047,9044,25091
2008,NORTH CAROLINA,NC,HARNETT,37085,PRESIDENT,BARACK OBAMA,DEMOCRAT,16785,23920,40705
2008,NORTH CAROLINA,NC,HARNETT,37085,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23579,17126,40705
2008,NORTH CAROLINA,NC,HAYWOOD,37087,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14910,13157,28067
2008,NORTH CAROLINA,NC,HENDERSON,37089,PRESIDENT,JOHN MCCAIN,REPUBLICAN,30930,20684,51614
2008,NORTH CAROLINA,NC,HERTFORD,37091,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3089,7561,10650
2008,NORTH CAROLINA,NC,HOKE,37093,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6293,9334,15627
2008,NORTH CAROLINA,NC,HYDE,37095,PRESIDENT,BARACK OBAMA,DEMOCRAT,1241,1228,2469
2008,NORTH CAROLINA,NC,IREDELL,37097,PRESIDENT,BARACK OBAMA,DEMOCRAT,27318,45844,73162
2008,NORTH CAROLINA,NC,JACKSON,37099,PRESIDENT,BARACK OBAMA,DEMOCRAT,8766,8100,16866
2008,NORTH CAROLINA,NC,JOHNSTON,37101,PRESIDENT,BARACK OBAMA,DEMOCRAT,26795,44222,71017
2008,NORTH CAROLINA,NC,JONES,37103,PRESIDENT,BARACK OBAMA,DEMOCRAT,2378,2849,5227
2008,NORTH CAROLINA,NC,JONES,37103,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2817,2410,5227
2008,NORTH CAROLINA,NC,LEE,37105,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12775,11013,23788
2008,NORTH CAROLINA,NC,LENOIR,37107,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13401,13496,26897
